 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
 3098.4941    6.0000    1.4387    1.3011    3.6869    2.3743    3.4978    0.5365  7.6453E-01   -440.5148  1.2020E-02
 3098.4993    6.0000    1.4387    1.3002    3.6876    2.3749    3.4977    0.5367  7.6343E-01   -440.5148  1.1927E-02
 3098.5042    6.0000    1.4387    1.2993    3.6884    2.3755    3.4976    0.5370  7.6233E-01   -440.5148  1.1834E-02
 3098.5093    6.0000    1.4387    1.2984    3.6891    2.3761    3.4975    0.5372  7.6122E-01   -440.5148  1.1741E-02
 3098.5142    6.0000    1.4387    1.2975    3.6899    2.3767    3.4974    0.5374  7.6011E-01   -440.5148  1.1649E-02
 3098.5193    6.0000    1.4387    1.2966    3.6906    2.3773    3.4973    0.5376  7.5900E-01   -440.5148  1.1557E-02
 3098.5242    6.0000    1.4387    1.2957    3.6914    2.3779    3.4972    0.5378  7.5788E-01   -440.5148  1.1466E-02
 3098.5293    6.0000    1.4387    1.2948    3.6921    2.3785    3.4970    0.5380  7.5676E-01   -440.5148  1.1375E-02
 3098.5342    6.0000    1.4387    1.2939    3.6928    2.3791    3.4969    0.5383  7.5563E-01   -440.5148  1.1285E-02
 3098.5393    6.0000    1.4387    1.2930    3.6936    2.3797    3.4968    0.5385  7.5450E-01   -440.5148  1.1194E-02
 3098.5442    6.0000    1.4387    1.2921    3.6943    2.3803    3.4967    0.5387  7.5337E-01   -440.5148  1.1105E-02
 3098.5493    6.0000    1.4387    1.2911    3.6951    2.3809    3.4966    0.5389  7.5223E-01   -440.5148  1.1015E-02
 3098.5542    6.0000    1.4387    1.2902    3.6958    2.3815    3.4965    0.5391  7.5109E-01   -440.5148  1.0926E-02
 3098.5593    6.0000    1.4387    1.2893    3.6966    2.3821    3.4963    0.5393  7.4994E-01   -440.5148  1.0838E-02
 3098.5642    6.0000    1.4387    1.2884    3.6973    2.3827    3.4962    0.5396  7.4880E-01   -440.5148  1.0749E-02
 3098.5693    6.0000    1.4387    1.2874    3.6981    2.3834    3.4961    0.5398  7.4764E-01   -440.5148  1.0662E-02
 3098.5742    6.0000    1.4387    1.2865    3.6988    2.3840    3.4960    0.5400  7.4649E-01   -440.5148  1.0574E-02
 3098.5793    6.0000    1.4387    1.2856    3.6996    2.3846    3.4959    0.5402  7.4532E-01   -440.5148  1.0487E-02
 3098.5842    6.0000    1.4387    1.2846    3.7003    2.3852    3.4958    0.5404  7.4416E-01   -440.5148  1.0401E-02
 3098.5891    6.0000    1.4387    1.2837    3.7011    2.3858    3.4956    0.5407  7.4299E-01   -440.5148  1.0314E-02
 3098.5942    6.0000    1.4387    1.2827    3.7018    2.3864    3.4955    0.5409  7.4182E-01   -440.5148  1.0229E-02
 3098.5991    6.0000    1.4387    1.2818    3.7026    2.3870    3.4954    0.5411  7.4064E-01   -440.5148  1.0143E-02
 3098.6042    6.0000    1.4387    1.2808    3.7034    2.3876    3.4953    0.5413  7.3946E-01   -440.5148  1.0058E-02
 3098.6091    6.0000    1.4387    1.2798    3.7041    2.3882    3.4952    0.5416  7.3827E-01   -440.5148  9.9737E-03
 3098.6143    6.0000    1.4387    1.2789    3.7049    2.3889    3.4951    0.5418  7.3708E-01   -440.5148  9.8895E-03
 3098.6191    6.0000    1.4387    1.2779    3.7056    2.3895    3.4949    0.5420  7.3589E-01   -440.5148  9.8057E-03
 3098.6243    6.0000    1.4387    1.2769    3.7064    2.3901    3.4948    0.5422  7.3469E-01   -440.5148  9.7223E-03
 3098.6292    6.0000    1.4387    1.2759    3.7071    2.3907    3.4947    0.5425  7.3349E-01   -440.5148  9.6393E-03
 3098.6343    6.0000    1.4387    1.2750    3.7079    2.3913    3.4946    0.5427  7.3228E-01   -440.5148  9.5567E-03
 3098.6392    6.0000    1.4387    1.2740    3.7087    2.3920    3.4945    0.5429  7.3107E-01   -440.5148  9.4745E-03
 3098.6443    6.0000    1.4387    1.2730    3.7094    2.3926    3.4943    0.5431  7.2986E-01   -440.5148  9.3927E-03
 3098.6492    6.0000    1.4387    1.2720    3.7102    2.3932    3.4942    0.5434  7.2864E-01   -440.5148  9.3113E-03
 3098.6543    6.0000    1.4387    1.2710    3.7110    2.3938    3.4941    0.5436  7.2741E-01   -440.5148  9.2304E-03
 3098.6592    6.0000    1.4387    1.2700    3.7117    2.3944    3.4940    0.5438  7.2619E-01   -440.5148  9.1498E-03
 3098.6643    6.0000    1.4387    1.2690    3.7125    2.3951    3.4939    0.5440  7.2495E-01   -440.5148  9.0696E-03
 3098.6692    6.0000    1.4387    1.2680    3.7133    2.3957    3.4937    0.5443  7.2372E-01   -440.5148  8.9898E-03
 3098.6743    6.0000    1.4387    1.2670    3.7140    2.3963    3.4936    0.5445  7.2248E-01   -440.5148  8.9104E-03
 3098.6792    6.0000    1.4387    1.2659    3.7148    2.3970    3.4935    0.5447  7.2123E-01   -440.5148  8.8314E-03
 3098.6843    6.0000    1.4387    1.2649    3.7156    2.3976    3.4934    0.5449  7.1998E-01   -440.5148  8.7529E-03
 3098.6892    6.0000    1.4387    1.2639    3.7163    2.3982    3.4933    0.5452  7.1872E-01   -440.5148  8.6747E-03
 3098.6943    6.0000    1.4387    1.2629    3.7171    2.3988    3.4931    0.5454  7.1746E-01   -440.5148  8.5969E-03
 3098.6992    6.0000    1.4387    1.2618    3.7179    2.3995    3.4930    0.5456  7.1620E-01   -440.5148  8.5195E-03
 3098.7043    6.0000    1.4387    1.2608    3.7187    2.4001    3.4929    0.5459  7.1493E-01   -440.5148  8.4426E-03
 3098.7092    6.0000    1.4387    1.2598    3.7194    2.4007    3.4928    0.5461  7.1366E-01   -440.5148  8.3660E-03
 3098.7141    6.0000    1.4387    1.2587    3.7202    2.4014    3.4926    0.5463  7.1238E-01   -440.5148  8.2898E-03
 3098.7192    6.0000    1.4387    1.2577    3.7210    2.4020    3.4925    0.5466  7.1110E-01   -440.5148  8.2140E-03
 3098.7241    6.0000    1.4387    1.2566    3.7218    2.4026    3.4924    0.5468  7.0981E-01   -440.5148  8.1387E-03
 3098.7292    6.0000    1.4387    1.2555    3.7225    2.4033    3.4923    0.5470  7.0852E-01   -440.5148  8.0637E-03
 3098.7341    6.0000    1.4387    1.2545    3.7233    2.4039    3.4921    0.5473  7.0722E-01   -440.5148  7.9891E-03
 3098.7393    6.0000    1.4387    1.2534    3.7241    2.4046    3.4920    0.5475  7.0592E-01   -440.5148  7.9150E-03
 3098.7441    6.0000    1.4387    1.2523    3.7249    2.4052    3.4919    0.5477  7.0461E-01   -440.5148  7.8412E-03
 3098.7493    6.0000    1.4387    1.2513    3.7257    2.4058    3.4918    0.5480  7.0330E-01   -440.5148  7.7679E-03
 3098.7542    6.0000    1.4387    1.2502    3.7265    2.4065    3.4916    0.5482  7.0198E-01   -440.5148  7.6949E-03
 3098.7593    6.0000    1.4387    1.2491    3.7272    2.4071    3.4915    0.5484  7.0066E-01   -440.5148  7.6223E-03
 3098.7642    6.0000    1.4387    1.2480    3.7280    2.4078    3.4914    0.5487  6.9934E-01   -440.5148  7.5502E-03
 3098.7693    6.0000    1.4387    1.2469    3.7288    2.4084    3.4913    0.5489  6.9801E-01   -440.5148  7.4784E-03
 3098.7742    6.0000    1.4387    1.2458    3.7296    2.4091    3.4911    0.5491  6.9667E-01   -440.5148  7.4071E-03
 3098.7793    6.0000    1.4387    1.2447    3.7304    2.4097    3.4910    0.5494  6.9533E-01   -440.5148  7.3361E-03
 3098.7842    6.0000    1.4387    1.2436    3.7312    2.4104    3.4909    0.5496  6.9398E-01   -440.5148  7.2656E-03
 3098.7893    6.0000    1.4387    1.2425    3.7320    2.4110    3.4908    0.5498  6.9263E-01   -440.5148  7.1954E-03
 3098.7942    6.0000    1.4387    1.2414    3.7328    2.4117    3.4906    0.5501  6.9127E-01   -440.5148  7.1257E-03
 3098.7993    6.0000    1.4387    1.2402    3.7336    2.4123    3.4905    0.5503  6.8991E-01   -440.5148  7.0563E-03
 3098.8042    6.0000    1.4387    1.2391    3.7343    2.4130    3.4904    0.5506  6.8855E-01   -440.5148  6.9874E-03
 3098.8093    6.0000    1.4387    1.2380    3.7351    2.4136    3.4902    0.5508  6.8717E-01   -440.5148  6.9188E-03
 3098.8142    6.0000    1.4387    1.2368    3.7359    2.4143    3.4901    0.5510  6.8580E-01   -440.5148  6.8507E-03
 3098.8193    6.0000    1.4387    1.2357    3.7367    2.4149    3.4900    0.5513  6.8441E-01   -440.5148  6.7829E-03
 3098.8242    6.0000    1.4387    1.2345    3.7375    2.4156    3.4899    0.5515  6.8303E-01   -440.5148  6.7156E-03
 3098.8293    6.0000    1.4387    1.2334    3.7383    2.4163    3.4897    0.5518  6.8163E-01   -440.5148  6.6486E-03
 3098.8342    6.0000    1.4387    1.2322    3.7391    2.4169    3.4896    0.5520  6.8023E-01   -440.5148  6.5820E-03
 3098.8391    6.0000    1.4387    1.2311    3.7399    2.4176    3.4895    0.5522  6.7883E-01   -440.5148  6.5159E-03
 3098.8442    6.0000    1.4387    1.2299    3.7407    2.4182    3.4893    0.5525  6.7742E-01   -440.5148  6.4501E-03
 3098.8491    6.0000    1.4387    1.2287    3.7415    2.4189    3.4892    0.5527  6.7600E-01   -440.5148  6.3848E-03
 3098.8542    6.0000    1.4387    1.2276    3.7423    2.4196    3.4891    0.5530  6.7458E-01   -440.5148  6.3198E-03
 3098.8591    6.0000    1.4387    1.2264    3.7431    2.4202    3.4889    0.5532  6.7316E-01   -440.5148  6.2552E-03
 3098.8643    6.0000    1.4387    1.2252    3.7439    2.4209    3.4888    0.5535  6.7173E-01   -440.5148  6.1911E-03
 3098.8691    6.0000    1.4387    1.2240    3.7447    2.4216    3.4887    0.5537  6.7029E-01   -440.5148  6.1273E-03
 3098.8743    6.0000    1.4387    1.2228    3.7456    2.4222    3.4885    0.5539  6.6884E-01   -440.5148  6.0639E-03
 3098.8792    6.0000    1.4387    1.2216    3.7464    2.4229    3.4884    0.5542  6.6740E-01   -440.5148  6.0009E-03
 3098.8843    6.0000    1.4387    1.2204    3.7472    2.4236    3.4883    0.5544  6.6594E-01   -440.5148  5.9384E-03
 3098.8892    6.0000    1.4387    1.2192    3.7480    2.4242    3.4881    0.5547  6.6448E-01   -440.5148  5.8762E-03
 3098.8943    6.0000    1.4387    1.2179    3.7488    2.4249    3.4880    0.5549  6.6301E-01   -440.5148  5.8144E-03
 3098.8992    6.0000    1.4387    1.2167    3.7496    2.4256    3.4879    0.5552  6.6154E-01   -440.5148  5.7530E-03
 3098.9043    6.0000    1.4387    1.2155    3.7504    2.4263    3.4877    0.5554  6.6006E-01   -440.5148  5.6920E-03
 3098.9092    6.0000    1.4387    1.2143    3.7512    2.4269    3.4876    0.5557  6.5858E-01   -440.5148  5.6314E-03
 3098.9143    6.0000    1.4387    1.2130    3.7520    2.4276    3.4875    0.5559  6.5709E-01   -440.5148  5.5711E-03
 3098.9192    6.0000    1.4387    1.2118    3.7529    2.4283    3.4873    0.5562  6.5559E-01   -440.5148  5.5113E-03
 3098.9243    6.0000    1.4387    1.2105    3.7537    2.4290    3.4872    0.5564  6.5409E-01   -440.5148  5.4519E-03
 3098.9292    6.0000    1.4387    1.2093    3.7545    2.4297    3.4871    0.5567  6.5258E-01   -440.5148  5.3929E-03
 3098.9343    6.0000    1.4387    1.2080    3.7553    2.4303    3.4869    0.5569  6.5107E-01   -440.5148  5.3342E-03
 3098.9392    6.0000    1.4387    1.2067    3.7561    2.4310    3.4868    0.5572  6.4955E-01   -440.5148  5.2760E-03
 3098.9443    6.0000    1.4387    1.2054    3.7570    2.4317    3.4867    0.5574  6.4802E-01   -440.5148  5.2181E-03
 3098.9492    6.0000    1.4387    1.2042    3.7578    2.4324    3.4865    0.5577  6.4649E-01   -440.5148  5.1606E-03
 3098.9543    6.0000    1.4387    1.2029    3.7586    2.4331    3.4864    0.5579  6.4495E-01   -440.5148  5.1035E-03
 3098.9592    6.0000    1.4387    1.2016    3.7594    2.4338    3.4862    0.5582  6.4340E-01   -440.5148  5.0469E-03
 3098.9641    6.0000    1.4387    1.2003    3.7603    2.4345    3.4861    0.5584  6.4185E-01   -440.5148  4.9906E-03
 3098.9692    6.0000    1.4387    1.1990    3.7611    2.4351    3.4860    0.5587  6.4029E-01   -440.5148  4.9346E-03
 3098.9741    6.0000    1.4387    1.1977    3.7619    2.4358    3.4858    0.5589  6.3873E-01   -440.5148  4.8791E-03
 3098.9792    6.0000    1.4387    1.1964    3.7627    2.4365    3.4857    0.5592  6.3716E-01   -440.5148  4.8240E-03
 3098.9841    6.0000    1.4387    1.1950    3.7636    2.4372    3.4855    0.5595  6.3557E-01   -440.5148  4.7688E-03
 3098.9893    6.0000    1.4387    1.1936    3.7644    2.4379    3.4854    0.5597  6.3391E-01   -440.5148  4.7124E-03
 3098.9941    6.0000    1.4387    1.1922    3.7652    2.4386    3.4853    0.5600  6.3219E-01   -440.5148  4.6547E-03
 3098.9993    6.0000    1.4387    1.1906    3.7661    2.4393    3.4851    0.5602  6.3039E-01   -440.5148  4.5956E-03
 3099.0042    6.0000    1.4387    1.1890    3.7669    2.4401    3.4850    0.5605  6.2852E-01   -440.5148  4.5350E-03
 3099.0093    6.0000    1.4387    1.1873    3.7677    2.4408    3.4848    0.5607  6.2656E-01   -440.5148  4.4729E-03
 3099.0142    6.0000    1.4387    1.1855    3.7686    2.4415    3.4846    0.5610  6.2451E-01   -440.5148  4.4091E-03
 3099.0193    6.0000    1.4387    1.1836    3.7694    2.4423    3.4845    0.5613  6.2236E-01   -440.5148  4.3435E-03
 3099.0242    6.0000    1.4387    1.1816    3.7702    2.4430    3.4843    0.5615  6.2011E-01   -440.5148  4.2761E-03
 3099.0293    6.0000    1.4387    1.1795    3.7711    2.4438    3.4842    0.5618  6.1774E-01   -440.5148  4.2066E-03
 3099.0342    6.0000    1.4387    1.1773    3.7719    2.4445    3.4840    0.5620  6.1525E-01   -440.5148  4.1349E-03
 3099.0393    6.0000    1.4387    1.1749    3.7728    2.4453    3.4838    0.5623  6.1262E-01   -440.5148  4.0608E-03
 3099.0442    6.0000    1.4387    1.1724    3.7736    2.4461    3.4836    0.5626  6.0983E-01   -440.5148  3.9841E-03
 3099.0493    6.0000    1.4387    1.1697    3.7744    2.4469    3.4834    0.5628  6.0688E-01   -440.5148  3.9047E-03
 3099.0542    6.0000    1.4387    1.1668    3.7753    2.4477    3.4832    0.5631  6.0374E-01   -440.5148  3.8222E-03
 3099.0593    6.0000    1.4387    1.1637    3.7761    2.4486    3.4830    0.5633  6.0038E-01   -440.5148  3.7363E-03
 3099.0642    6.0000    1.4387    1.1604    3.7770    2.4494    3.4828    0.5636  5.9680E-01   -440.5148  3.6468E-03
 3099.0693    6.0000    1.4387    1.1568    3.7778    2.4503    3.4826    0.5639  5.9294E-01   -440.5148  3.5531E-03
 3099.0742    6.0000    1.4387    1.1529    3.7787    2.4512    3.4823    0.5641  5.8879E-01   -440.5148  3.4549E-03
 3099.0793    6.0000    1.4387    1.1487    3.7795    2.4521    3.4821    0.5644  5.8428E-01   -440.5148  3.3516E-03
 3099.0842    6.0000    1.4387    1.1440    3.7804    2.4531    3.4818    0.5647  5.7936E-01   -440.5148  3.2425E-03
 3099.0891    6.0000    1.4387    1.1389    3.7812    2.4541    3.4815    0.5649  5.7396E-01   -440.5148  3.1267E-03
 3099.0942    6.0000    1.4387    1.1332    3.7821    2.4551    3.4812    0.5652  5.6799E-01   -440.5148  3.0032E-03
 3099.0991    6.0000    1.4387    1.1268    3.7829    2.4562    3.4809    0.5655  5.6132E-01   -440.5148  2.8707E-03
 3099.1042    6.0000    1.4387    1.1195    3.7838    2.4574    3.4805    0.5657  5.5378E-01   -440.5148  2.7273E-03
 3099.1091    6.0000    1.4387    1.1111    3.7847    2.4586    3.4801    0.5660  5.4514E-01   -440.5148  2.5708E-03
 3099.1143    6.0000    1.4387    1.1013    3.7855    2.4599    3.4797    0.5663  5.3504E-01   -440.5148  2.3978E-03
 3099.1189    6.0000    1.4387    1.0903    3.7863    2.4613    3.4792    0.5665  5.2378E-01   -440.5148  2.2167E-03
 3099.1226    6.0000    1.4387    1.0794    3.7870    2.4626    3.4787    0.5667  5.1267E-01   -440.5148  2.0503E-03
 3099.1257    6.0000    1.4387    1.0686    3.7875    2.4637    3.4783    0.5669  5.0171E-01   -440.5148  1.8973E-03
 3099.1282    6.0000    1.4387    1.0579    3.7879    2.4648    3.4778    0.5670  4.9089E-01   -440.5148  1.7562E-03
 3099.1301    6.0000    1.4387    1.0473    3.7883    2.4658    3.4774    0.5671  4.8021E-01   -440.5148  1.6259E-03
 3099.1318    6.0000    1.4387    1.0369    3.7885    2.4668    3.4770    0.5672  4.6964E-01   -440.5148  1.5055E-03
 3099.1333    6.0000    1.4387    1.0265    3.7888    2.4677    3.4766    0.5673  4.5920E-01   -440.5148  1.3941E-03
 3099.1345    6.0000    1.4387    1.0162    3.7890    2.4686    3.4762    0.5674  4.4887E-01   -440.5148  1.2909E-03
 3099.1357    6.0000    1.4387    1.0061    3.7892    2.4695    3.4758    0.5674  4.3864E-01   -440.5148  1.1952E-03
 3099.1370    6.0000    1.4387    0.9960    3.7894    2.4704    3.4754    0.5675  4.2852E-01   -440.5148  1.1064E-03
 3099.1379    6.0000    1.4387    0.9860    3.7896    2.4713    3.4750    0.5676  4.1849E-01   -440.5148  1.0241E-03
 3099.1392    6.0000    1.4387    0.9762    3.7898    2.4721    3.4747    0.5676  4.0857E-01   -440.5148  9.4766E-04
 3099.1404    6.0000    1.4387    0.9664    3.7900    2.4730    3.4743    0.5677  3.9874E-01   -440.5148  8.7682E-04
 3099.1416    6.0000    1.4387    0.9568    3.7902    2.4738    3.4739    0.5677  3.8901E-01   -440.5148  8.1112E-04
 3099.1426    6.0000    1.4387    0.9472    3.7904    2.4746    3.4736    0.5678  3.7938E-01   -440.5148  7.5019E-04
 3099.1438    6.0000    1.4387    0.9377    3.7906    2.4754    3.4732    0.5679  3.6985E-01   -440.5148  6.9370E-04
 3099.1450    6.0000    1.4387    0.9283    3.7908    2.4762    3.4728    0.5679  3.6041E-01   -440.5148  6.4131E-04
 3099.1460    6.0000    1.4387    0.9191    3.7910    2.4770    3.4725    0.5680  3.5107E-01   -440.5148  5.9273E-04
 3099.1472    6.0000    1.4387    0.9099    3.7912    2.4778    3.4721    0.5681  3.4182E-01   -440.5148  5.4769E-04
 3099.1482    6.0000    1.4387    0.9008    3.7914    2.4786    3.4718    0.5681  3.3266E-01   -440.5148  5.0593E-04
 3099.1492    6.0000    1.4387    0.8918    3.7916    2.4794    3.4715    0.5682  3.2360E-01   -440.5148  4.6721E-04
 3099.1504    6.0000    1.4387    0.8828    3.7917    2.4802    3.4711    0.5682  3.1462E-01   -440.5148  4.3131E-04
 3099.1514    6.0000    1.4387    0.8740    3.7919    2.4809    3.4708    0.5683  3.0573E-01   -440.5148  3.9802E-04
 3099.1523    6.0000    1.4387    0.8653    3.7921    2.4817    3.4705    0.5683  2.9694E-01   -440.5148  3.6717E-04
 3099.1533    6.0000    1.4387    0.8566    3.7923    2.4824    3.4701    0.5684  2.8823E-01   -440.5148  3.3856E-04
 3099.1545    6.0000    1.4387    0.8481    3.7925    2.4831    3.4698    0.5685  2.7961E-01   -440.5148  3.1204E-04
 3099.1555    6.0000    1.4387    0.8396    3.7926    2.4839    3.4695    0.5685  2.7107E-01   -440.5148  2.8745E-04
 3099.1565    6.0000    1.4387    0.8312    3.7928    2.4846    3.4692    0.5686  2.6262E-01   -440.5148  2.6466E-04
 3099.1575    6.0000    1.4387    0.8229    3.7930    2.4853    3.4689    0.5686  2.5426E-01   -440.5148  2.4353E-04
 3099.1584    6.0000    1.4387    0.8146    3.7931    2.4860    3.4686    0.5687  2.4597E-01   -440.5148  2.2395E-04
 3099.1594    6.0000    1.4387    0.8065    3.7933    2.4862    3.4685    0.5687  2.3536E-01   -440.5148  2.0741E-04
 3099.1604    6.0000    1.4387    0.7984    3.7935    2.4858    3.4687    0.5688  2.2186E-01   -440.5148  1.9391E-04
 3099.1614    6.0000    1.4387    0.7904    3.7936    2.4854    3.4690    0.5688  2.0875E-01   -440.5148  1.8097E-04
 3099.1621    6.0000    1.4387    0.7825    3.7938    2.4849    3.4693    0.5689  1.9602E-01   -440.5148  1.6857E-04
 3099.1631    6.0000    1.4387    0.7747    3.7940    2.4843    3.4696    0.5689  1.8369E-01   -440.5148  1.5670E-04
 3099.1641    6.0000    1.4387    0.7670    3.7941    2.4837    3.4699    0.5690  1.7175E-01   -440.5148  1.4531E-04
 3099.1650    6.0000    1.4387    0.7593    3.7943    2.4831    3.4703    0.5690  1.6019E-01   -440.5148  1.3441E-04
 3099.1658    6.0000    1.4387    0.7517    3.7944    2.4824    3.4707    0.5691  1.4903E-01   -440.5148  1.2395E-04
 3099.1667    6.0000    1.4387    0.7442    3.7946    2.4816    3.4711    0.5691  1.3825E-01   -440.5148  1.1394E-04
 3099.1677    6.0000    1.4387    0.7367    3.7947    2.4807    3.4716    0.5692  1.2787E-01   -440.5148  1.0435E-04
 3099.1685    6.0000    1.4387    0.7294    3.7949    2.4798    3.4721    0.5692  1.1788E-01   -440.5148  9.5167E-05
 3099.1694    6.0000    1.4387    0.7221    3.7950    2.4788    3.4726    0.5693  1.0827E-01   -440.5148  8.6382E-05
 3099.1702    6.0000    1.4387    0.7149    3.7952    2.4777    3.4732    0.5693  9.9062E-02   -440.5148  7.7983E-05
 3099.1711    6.0000    1.4387    0.7077    3.7953    2.4765    3.4738    0.5694  9.0244E-02   -440.5148  6.9963E-05
 3099.1719    6.0000    1.4387    0.7006    3.7955    2.4752    3.4745    0.5694  8.1820E-02   -440.5148  6.2317E-05
 3099.1726    6.0000    1.4387    0.6936    3.7956    2.4738    3.4753    0.5695  7.3790E-02   -440.5148  5.5042E-05
 3099.1736    6.0000    1.4387    0.6867    3.7958    2.4723    3.4761    0.5695  6.6156E-02   -440.5148  4.8140E-05
 3099.1743    6.0000    1.4387    0.6798    3.7959    2.4706    3.4769    0.5695  5.8918E-02   -440.5148  4.1614E-05
 3099.1750    6.0000    1.4387    0.6730    3.7960    2.4688    3.4779    0.5696  5.2078E-02   -440.5148  3.5474E-05
 3099.1760    6.0000    1.4387    0.6663    3.7962    2.4668    3.4789    0.5696  4.5637E-02   -440.5148  2.9730E-05
 3099.1768    6.0000    1.4387    0.6596    3.7963    2.4645    3.4801    0.5697  3.9597E-02   -440.5148  2.4402E-05
 3099.1775    6.0000    1.4387    0.6530    3.7964    2.4621    3.4813    0.5697  3.3958E-02   -440.5148  1.9512E-05
 3099.1782    6.0000    1.4387    0.6465    3.7966    2.4593    3.4828    0.5698  2.8722E-02   -440.5148  1.5087E-05
 3099.1790    6.0000    1.4387    0.6400    3.7967    2.4562    3.4843    0.5698  2.3889E-02   -440.5148  1.1163E-05
 3099.1797    6.0000    1.4387    0.6336    3.7968    2.4527    3.4861    0.5698  1.9460E-02   -440.5148  7.7763E-06
 3099.1804    6.0000    1.4387    0.6273    3.7969    2.4485    3.4882    0.5699  1.5436E-02   -440.5148  4.9690E-06
 3099.1812    6.0000    1.4387    0.6210    3.7971    2.4436    3.4907    0.5699  1.1816E-02   -440.5148  2.7782E-06
 3099.1819    6.0000    1.4387    0.6148    3.7972    2.4376    3.4938    0.5700  8.6021E-03   -440.5148  1.2293E-06
 3099.1826    6.0000    1.4387    0.6087    3.7972    2.4297    3.4977    0.5700  5.7971E-03   -440.5148  3.1750E-07
 3099.1833    6.0000    1.4387    0.6026    3.7973    2.4187    3.5032    0.5700  3.4175E-03   -440.5148  5.3038E-13
 3099.1841    6.0000    1.4387    0.5966    3.7972    2.4013    3.5119    0.5701  1.5230E-03   -440.5148  9.3563E-13
 3099.1848    6.0000    1.4387    0.5906    3.7968    2.3673    3.5288    0.5701  3.0229E-04   -440.5148  2.4530E-12
 3099.1855    6.0000    1.4387    0.5847    3.7951    2.2758    3.5742    0.5702  1.1980E-07   -440.5148  1.2416E-11
 3099.1904    6.0000    1.4387    0.5827    3.7942    2.1905    3.6166    0.5704  1.0000E-10   -440.5148  2.1746E-11
 3099.1956    6.0000    1.4387    0.5810    3.7920    2.0579    3.6823    0.5707  1.0000E-10   -440.5148  4.6100E-11
 3099.2004    6.0000    1.4387    0.5798    3.7882    1.8777    3.7715    0.5710  1.0000E-10   -440.5148  1.1851E-10
 3099.2048    6.0000    1.4387    0.5791    3.7840    1.6986    3.8599    0.5712  1.0000E-10   -440.5148  2.9033E-10
 3099.2080    6.0000    1.4387    0.5788    3.7807    1.5734    3.9217    0.5714  1.0000E-10   -440.5148  5.3529E-10
 3099.2107    6.0000    1.4387    0.5786    3.7778    1.4704    3.9725    0.5716  1.0000E-10   -440.5148  8.7879E-10
 3099.2131    6.0000    1.4387    0.5784    3.7750    1.3806    4.0167    0.5717  1.0000E-10   -440.5148  1.3479E-09
 3099.2151    6.0000    1.4387    0.5783    3.7725    1.2996    4.0566    0.5718  1.0000E-10   -440.5148  1.9748E-09
 3099.2170    6.0000    1.4387    0.5782    3.7699    1.2225    4.0945    0.5719  1.0000E-10   -440.5148  2.8291E-09
 3099.2190    6.0000    1.4387    0.5781    3.7671    1.1450    4.1325    0.5720  1.0000E-10   -440.5148  4.0404E-09
 3099.2207    6.0000    1.4387    0.5780    3.7619    1.0167    4.1954    0.5721  1.0000E-10   -440.5148  7.2037E-09
 3099.2224    6.0000    1.4387    0.5778    3.7555    0.8749    4.2647    0.5722  1.0000E-10   -440.5148  1.3296E-08
 3099.2239    6.0000    1.4387    0.5776    3.7475    0.7162    4.3420    0.5723  1.0000E-10   -440.5148  2.5078E-08
 3099.2251    6.0000    1.4387    0.5774    3.7383    0.5554    4.4201    0.5724  1.0000E-10   -440.5148  4.3881E-08
 3099.2261    6.0000    1.4387    0.5774    3.7353    0.5043    4.4450    0.5724  1.0000E-10   -440.5148  5.1246E-08
 3099.2273    6.0000    1.4387    0.5773    3.7319    0.4503    4.4711    0.5725  1.0000E-10   -440.5148  5.9570E-08
 3099.2285    6.0000    1.4387    0.5773    3.7282    0.3931    4.4988    0.5726  1.0000E-10   -440.5148  6.8817E-08
 3099.2295    6.0000    1.4387    0.5773    3.7240    0.3322    4.5282    0.5726  1.0000E-10   -440.5148  7.8840E-08
 3099.2305    6.0000    1.4387    0.5772    3.7192    0.2675    4.5593    0.5727  1.0000E-10   -440.5148  8.9340E-08
 3099.2314    6.0000    1.4387    0.5772    3.7139    0.1995    4.5920    0.5727  1.0000E-10   -440.5148  9.9875E-08
 3099.2324    6.0000    1.4387    0.5772    3.7080    0.1291    4.6257    0.5728  1.0000E-10   -440.5148  1.0992E-07
 3099.2336    6.0000    1.4387    0.5771    3.7016    0.0578    4.6598    0.5728  1.0000E-10   -440.5148  1.1902E-07
 3099.2346    6.0000    1.4387    0.5771    3.6949   -0.0127    4.6934    0.5729  1.0000E-10   -440.5148  1.2688E-07
 3099.2354    6.0000    1.4387    0.5771    3.6879   -0.0808    4.7256    0.5730  1.0000E-10   -440.5148  1.3344E-07
 3099.2363    6.0000    1.4387    0.5770    3.6807   -0.1461    4.7565    0.5730  1.0000E-10   -440.5148  1.3888E-07
 3099.2373    6.0000    1.4387    0.5770    3.6731   -0.2108    4.7870    0.5731  1.0000E-10   -440.5148  1.4354E-07
 3099.2383    6.0000    1.4387    0.5770    3.6649   -0.2750    4.8170    0.5731  1.0000E-10   -440.5148  1.4756E-07
 3099.2393    6.0000    1.4387    0.5769    3.6563   -0.3385    4.8466    0.5732  1.0000E-10   -440.5148  1.5104E-07
 3099.2402    6.0000    1.4387    0.5769    3.6470   -0.4014    4.8757    0.5732  1.0000E-10   -440.5148  1.5407E-07
