           6
   377.536926    
   379.787720    
   382.211243    
   473.381073    
   476.414154    
   477.568634    
 Tev(Myr)    type      Mo        Mt      log10(L)  log10(R) log10(Teff)  Mc        Menv              epoch      spin                                  
  477.4747    6.0000    2.9998    1.5613    4.2541    2.7639    3.4448    0.7373  8.2396E-01     -0.0624  1.3213E-03
  477.4753    6.0000    2.9998    1.5457    4.2545    2.7654    3.4442    0.7374  8.0828E-01     -0.0624  1.2632E-03
  477.4760    6.0000    2.9998    1.5302    4.2549    2.7669    3.4435    0.7374  7.9276E-01     -0.0624  1.2079E-03
  477.4766    6.0000    2.9998    1.5149    4.2553    2.7684    3.4429    0.7375  7.7739E-01     -0.0624  1.1552E-03
  477.4772    6.0000    2.9998    1.4998    4.2556    2.7699    3.4422    0.7376  7.6218E-01     -0.0624  1.1050E-03
  477.4778    6.0000    2.9998    1.4848    4.2560    2.7710    3.4418    0.7376  7.3874E-01     -0.0624  1.0659E-03
  477.4784    6.0000    2.9998    1.4699    4.2564    2.7720    3.4414    0.7377  7.1400E-01     -0.0624  1.0299E-03
  477.4790    6.0000    2.9998    1.4552    4.2567    2.7729    3.4410    0.7378  6.8974E-01     -0.0624  9.9505E-04
  477.4796    6.0000    2.9998    1.4407    4.2571    2.7738    3.4406    0.7378  6.6595E-01     -0.0624  9.6136E-04
  477.4802    6.0000    2.9998    1.4262    4.2575    2.7747    3.4403    0.7379  6.4264E-01     -0.0624  9.2874E-04
  477.4808    6.0000    2.9998    1.4120    4.2578    2.7756    3.4399    0.7379  6.1979E-01     -0.0624  8.9716E-04
  477.4814    6.0000    2.9998    1.3979    4.2582    2.7764    3.4396    0.7380  5.9742E-01     -0.0624  8.6657E-04
  477.4819    6.0000    2.9998    1.3839    4.2585    2.7773    3.4393    0.7381  5.7550E-01     -0.0624  8.3691E-04
  477.4825    6.0000    2.9998    1.3700    4.2589    2.7781    3.4390    0.7381  5.5404E-01     -0.0624  8.0816E-04
  477.4830    6.0000    2.9998    1.3563    4.2592    2.7788    3.4387    0.7382  5.3305E-01     -0.0624  7.8026E-04
  477.4836    6.0000    2.9998    1.3428    4.2595    2.7796    3.4384    0.7382  5.1250E-01     -0.0624  7.5318E-04
  477.4841    6.0000    2.9998    1.3294    4.2599    2.7803    3.4381    0.7383  4.9240E-01     -0.0624  7.2688E-04
  477.4847    6.0000    2.9998    1.3161    4.2602    2.7810    3.4378    0.7384  4.7275E-01     -0.0624  7.0132E-04
  477.4852    6.0000    2.9998    1.3029    4.2605    2.7816    3.4376    0.7384  4.5355E-01     -0.0624  6.7648E-04
  477.4857    6.0000    2.9998    1.2899    4.2608    2.7822    3.4374    0.7385  4.3478E-01     -0.0624  6.5231E-04
  477.4862    6.0000    2.9998    1.2770    4.2612    2.7828    3.4371    0.7385  4.1646E-01     -0.0624  6.2878E-04
  477.4868    6.0000    2.9998    1.2642    4.2615    2.7834    3.4369    0.7386  3.9857E-01     -0.0624  6.0586E-04
  477.4873    6.0000    2.9998    1.2516    4.2618    2.7839    3.4367    0.7386  3.8111E-01     -0.0624  5.8353E-04
  477.4878    6.0000    2.9998    1.2390    4.2621    2.7845    3.4366    0.7387  3.6408E-01     -0.0624  5.6175E-04
  477.4883    6.0000    2.9998    1.2267    4.2624    2.7849    3.4364    0.7387  3.4748E-01     -0.0624  5.4050E-04
  477.4888    6.0000    2.9998    1.2144    4.2627    2.7854    3.4362    0.7388  3.3130E-01     -0.0624  5.1974E-04
  477.4893    6.0000    2.9998    1.2022    4.2630    2.7858    3.4361    0.7388  3.1555E-01     -0.0624  4.9946E-04
  477.4897    6.0000    2.9998    1.1902    4.2633    2.7862    3.4360    0.7389  3.0021E-01     -0.0624  4.7963E-04
  477.4902    6.0000    2.9998    1.1783    4.2636    2.7866    3.4359    0.7389  2.8530E-01     -0.0624  4.6023E-04
  477.4907    6.0000    2.9998    1.1665    4.2639    2.7869    3.4358    0.7390  2.7079E-01     -0.0624  4.4123E-04
  477.4911    6.0000    2.9998    1.1549    4.2642    2.7872    3.4357    0.7390  2.5670E-01     -0.0624  4.2262E-04
  477.4916    6.0000    2.9998    1.1433    4.2645    2.7874    3.4357    0.7391  2.4302E-01     -0.0624  4.0436E-04
  477.4921    6.0000    2.9998    1.1319    4.2648    2.7877    3.4356    0.7391  2.2975E-01     -0.0624  3.8646E-04
  477.4925    6.0000    2.9998    1.1206    4.2650    2.7879    3.4356    0.7392  2.1688E-01     -0.0624  3.6888E-04
  477.4930    6.0000    2.9998    1.1094    4.2653    2.7880    3.4356    0.7392  2.0441E-01     -0.0624  3.5161E-04
  477.4934    6.0000    2.9998    1.0983    4.2656    2.7881    3.4356    0.7393  1.9234E-01     -0.0624  3.3464E-04
  477.4938    6.0000    2.9998    1.0873    4.2659    2.7882    3.4356    0.7393  1.8067E-01     -0.0624  3.1795E-04
  477.4943    6.0000    2.9998    1.0764    4.2661    2.7882    3.4357    0.7394  1.6940E-01     -0.0624  3.0153E-04
  477.4947    6.0000    2.9998    1.0657    4.2664    2.7882    3.4358    0.7394  1.5852E-01     -0.0624  2.8536E-04
  477.4951    6.0000    2.9998    1.0550    4.2667    2.7881    3.4359    0.7395  1.4803E-01     -0.0624  2.6945E-04
  477.4955    6.0000    2.9998    1.0444    4.2669    2.7880    3.4360    0.7395  1.3792E-01     -0.0624  2.5378E-04
  477.4960    6.0000    2.9998    1.0340    4.2672    2.7879    3.4361    0.7396  1.2821E-01     -0.0624  2.3834E-04
  477.4964    6.0000    2.9998    1.0237    4.2674    2.7877    3.4363    0.7396  1.1887E-01     -0.0624  2.2314E-04
  477.4968    6.0000    2.9998    1.0134    4.2677    2.7874    3.4365    0.7396  1.0992E-01     -0.0624  2.0818E-04
  477.4972    6.0000    2.9998    1.0033    4.2679    2.7871    3.4367    0.7397  1.0134E-01     -0.0624  1.9345E-04
  477.4976    6.0000    2.9998    0.9933    4.2682    2.7868    3.4369    0.7397  9.3145E-02     -0.0624  1.7897E-04
  477.4980    6.0000    2.9998    0.9833    4.2684    2.7863    3.4372    0.7398  8.5319E-02     -0.0624  1.6475E-04
  477.4984    6.0000    2.9998    0.9735    4.2687    2.7858    3.4375    0.7398  7.7863E-02     -0.0624  1.5079E-04
  477.4987    6.0000    2.9998    0.9638    4.2689    2.7853    3.4379    0.7399  7.0774E-02     -0.0624  1.3713E-04
  477.4991    6.0000    2.9998    0.9541    4.2691    2.7846    3.4383    0.7399  6.4050E-02     -0.0624  1.2378E-04
  477.4995    6.0000    2.9998    0.9446    4.2694    2.7839    3.4387    0.7399  5.7687E-02     -0.0624  1.1079E-04
  477.4999    6.0000    2.9998    0.9351    4.2696    2.7831    3.4391    0.7400  5.1683E-02     -0.0624  9.8185E-05
  477.5003    6.0000    2.9998    0.9258    4.2698    2.7821    3.4397    0.7400  4.6034E-02     -0.0624  8.6018E-05
  477.5006    6.0000    2.9998    0.9165    4.2701    2.7811    3.4402    0.7401  4.0736E-02     -0.0624  7.4344E-05
  477.5010    6.0000    2.9998    0.9074    4.2703    2.7800    3.4408    0.7401  3.5785E-02     -0.0624  6.3229E-05
  477.5013    6.0000    2.9998    0.8983    4.2705    2.7787    3.4415    0.7401  3.1178E-02     -0.0624  5.2747E-05
  477.5017    6.0000    2.9998    0.8893    4.2707    2.7773    3.4423    0.7402  2.6910E-02     -0.0624  4.2982E-05
  477.5020    6.0000    2.9998    0.8804    4.2709    2.7757    3.4431    0.7402  2.2977E-02     -0.0624  3.4024E-05
  477.5024    6.0000    2.9998    0.8716    4.2712    2.7740    3.4441    0.7403  1.9373E-02     -0.0624  2.5969E-05
  477.5027    6.0000    2.9998    0.8629    4.2714    2.7720    3.4451    0.7403  1.6094E-02     -0.0624  1.8913E-05
  477.5031    6.0000    2.9998    0.8543    4.2716    2.7697    3.4463    0.7403  1.3133E-02     -0.0624  1.2944E-05
  477.5034    6.0000    2.9998    0.8457    4.2718    2.7672    3.4476    0.7404  1.0484E-02     -0.0624  8.1322E-06
  477.5038    6.0000    2.9998    0.8373    4.2720    2.7642    3.4492    0.7404  8.1423E-03     -0.0624  4.5094E-06
  477.5041    6.0000    2.9998    0.8289    4.2722    2.7607    3.4510    0.7404  6.1002E-03     -0.0624  2.0501E-06
  477.5044    6.0000    2.9998    0.8206    4.2723    2.7565    3.4531    0.7405  4.3524E-03     -0.0624  6.4317E-07
  477.5047    6.0000    2.9998    0.8124    4.2725    2.7514    3.4557    0.7405  2.8948E-03     -0.0624  6.6598E-08
  477.5050    6.0000    2.9998    0.8043    4.2727    2.7448    3.4590    0.7405  1.7267E-03     -0.0624  9.4245E-14
  477.5054    6.0000    2.9998    0.7962    4.2728    2.7359    3.4635    0.7406  8.5372E-04     -0.0624  1.4250E-13
  477.5057    6.0000    2.9998    0.7883    4.2728    2.7229    3.4700    0.7406  2.8884E-04     -0.0624  2.4609E-13
  477.5060    6.0000    2.9998    0.7804    4.2726    2.7017    3.4806    0.7406  3.5294E-05     -0.0624  5.0918E-13
  477.5063    6.0000    2.9998    0.7726    4.2721    2.6616    3.5005    0.7407  2.6046E-09     -0.0624  1.0252E-12
  477.5066    6.0000    2.9998    0.7649    4.2703    2.5667    3.5475    0.7407  1.0000E-10     -0.0624  2.0539E-12
  477.5069    6.0000    2.9998    0.7572    4.2629    2.2586    3.6997    0.7407  1.0000E-10     -0.0624  1.1579E-11
  477.5113    6.0000    2.9998    0.7533    4.2488    1.7093    3.9708    0.7412  1.0000E-10     -0.0624  1.7248E-10
  477.5132    6.0000    2.9998    0.7529    4.2449    1.5712    4.0389    0.7414  1.0000E-10     -0.0624  3.3100E-10
  477.5148    6.0000    2.9998    0.7525    4.2406    1.4378    4.1045    0.7416  1.0000E-10     -0.0624  6.1630E-10
  477.5162    6.0000    2.9998    0.7514    4.2241    1.0580    4.2903    0.7418  1.0000E-10     -0.0624  3.4094E-09
  477.5173    6.0000    2.9998    0.7502    4.1954    0.5736    4.5253    0.7419  1.0000E-10     -0.0624  2.2433E-08
  477.5181    6.0000    2.9998    0.7500    4.1862    0.4445    4.5876    0.7420  1.0000E-10     -0.0624  3.3250E-08
  477.5190    6.0000    2.9998    0.7498    4.1739    0.2923    4.6606    0.7421  1.0000E-10     -0.0624  4.8969E-08
  477.5197    6.0000    2.9998    0.7495    4.1598    0.1388    4.7338    0.7422  1.0000E-10     -0.0624  6.6683E-08
  477.5205    6.0000    2.9998    0.7494    4.1493    0.0363    4.7825    0.7422  1.0000E-10     -0.0624  7.8696E-08
  477.5212    6.0000    2.9998    0.7493    4.1381   -0.0641    4.8298    0.7423  1.0000E-10     -0.0624  9.0145E-08
  477.5220    6.0000    2.9998    0.7492    4.1259   -0.1622    4.8758    0.7424  1.0000E-10     -0.0624  1.0083E-07
  477.5227    6.0000    2.9998    0.7490    4.1128   -0.2579    4.9204    0.7425  1.0000E-10     -0.0624  1.1067E-07
  477.5234    6.0000    2.9998    0.7489    4.0986   -0.3511    4.9635    0.7426  1.0000E-10     -0.0624  1.1967E-07
  477.5241    6.0000    2.9998    0.7488    4.0833   -0.4419    5.0050    0.7426  1.0000E-10     -0.0624  1.2790E-07
  477.5248    6.0000    2.9998    0.7487    4.0666   -0.5301    5.0450    0.7427  1.0000E-10     -0.0624  1.3539E-07
  477.5256    6.0000    2.9998    0.7487    4.0487   -0.6156    5.0833    0.7428  1.0000E-10     -0.0624  1.4222E-07
  477.5263    6.0000    2.9998    0.7486    4.0292   -0.6985    5.1198    0.7429  1.0000E-10     -0.0624  1.4844E-07
  477.5270    6.0000    2.9998    0.7485    4.0080   -0.7786    5.1546    0.7430  1.0000E-10     -0.0624  1.5410E-07
  477.5278    6.0000    2.9998    0.7484    3.9851   -0.8560    5.1876    0.7431  1.0000E-10     -0.0624  1.5925E-07
  477.5286    6.0000    2.9998    0.7483    3.9601   -0.9306    5.2186    0.7431  1.0000E-10     -0.0624  1.6392E-07
  477.5293    6.0000    2.9998    0.7483    3.9329   -1.0025    5.2477    0.7432  1.0000E-10     -0.0624  1.6817E-07
  477.5301    6.0000    2.9998    0.7482    3.9033   -1.0716    5.2749    0.7433  1.0000E-10     -0.0624  1.7203E-07
  477.5309    6.0000    2.9998    0.7482    3.8709   -1.1380    5.3000    0.7434  1.0000E-10     -0.0624  1.7553E-07
  477.5318    6.0000    2.9998    0.7481    3.8355   -1.2017    5.3230    0.7435  1.0000E-10     -0.0624  1.7871E-07
  477.5327    6.0000    2.9998    0.7481    3.7967   -1.2629    5.3439    0.7436  1.0000E-10     -0.0624  1.8308E-07
  477.5336    6.0000    2.9998    0.7480    3.7539   -1.3216    5.3625    0.7437  1.0000E-10     -0.0624  2.3353E-07
  477.5345    6.0000    2.9998    0.7480    3.7065   -1.3779    5.3788    0.7438  1.0000E-10     -0.0624  2.9398E-07
  477.5355    6.0000    2.9998    0.7479    3.6540   -1.4319    5.3927    0.7439  1.0000E-10     -0.0624  3.6556E-07
  477.5365    6.0000    2.9998    0.7479    3.5952   -1.4839    5.4040    0.7440  1.0000E-10     -0.0624  4.4947E-07
  477.5376    6.0000    2.9998    0.7479    3.5289   -1.5340    5.4125    0.7442  1.0000E-10     -0.0624  5.4708E-07
  477.5388    6.0000    2.9998    0.7479    3.4536   -1.5823    5.4178    0.7443  1.0000E-10     -0.0624  6.6002E-07
  477.5401    6.0000    2.9998    0.7478    3.3669   -1.6291    5.4196    0.7444  1.0000E-10     -0.0624  7.9043E-07
  477.5414    6.0000    2.9998    0.7478    3.2659   -1.6746    5.4170    0.7446  1.0000E-10     -0.0624  9.4125E-07
  477.5429    6.0000    2.9998    0.7478    3.1461   -1.7190    5.4093    0.7448  1.0000E-10     -0.0624  1.1167E-06
  477.5446    6.0000    2.9998    0.7478    3.0010   -1.7625    5.3948    0.7450  1.0000E-10     -0.0624  1.3232E-06
  477.5465    6.0000    2.9998    0.7478    2.8209   -1.8054    5.3712    0.7452  1.0000E-10     -0.0624  1.5713E-06
  477.5487    6.0000    2.9998    0.7478    2.5902   -1.8478    5.3347    0.7454  1.0000E-10     -0.0624  1.8803E-06
  477.5516    6.0000    2.9998    0.7478    2.2831   -1.8900    5.2790    0.7458  1.0000E-10     -0.0624  2.2918E-06
  477.5561    6.0000    2.9998    0.7478    1.8447   -1.9326    5.1907    0.7463  1.0000E-10     -0.0624  2.9601E-06
  477.5611    6.0000    2.9998    0.7478    1.5315   -1.9552    5.1237    0.7469  1.0000E-10     -0.0624  3.7637E-06
  477.5661    6.0000    2.9998    0.7478    1.4342   -1.9614    5.1025    0.7475  1.0000E-10     -0.0624  4.7196E-06
  477.5686   11.0000    0.7478    0.7478    1.4305   -1.9618    5.1018    0.7478  1.0000E-10    477.5686  5.3397E-06
  477.6686   11.0000    0.7478    0.7478    1.0752   -1.9618    5.0130    0.7478  1.0000E-10    477.5686  5.3397E-06
  478.6686   11.0000    0.7478    0.7478    0.1570   -1.9618    4.7834    0.7478  1.0000E-10    477.5686  5.3397E-06
  488.6686   11.0000    0.7478    0.7478   -0.9876   -1.9618    4.4972    0.7478  1.0000E-10    477.5686  5.3397E-06
  588.6686   11.0000    0.7478    0.7478   -2.1640   -1.9618    4.2032    0.7478  1.0000E-10    477.5686  5.3397E-06
 1088.6686   11.0000    0.7478    0.7478   -3.0372   -1.9618    3.9848    0.7478  1.0000E-10    477.5686  5.3397E-06
 1588.6686   11.0000    0.7478    0.7478   -3.3436   -1.9618    3.9083    0.7478  1.0000E-10    477.5686  5.3397E-06
 2088.6687   11.0000    0.7478    0.7478   -3.5340   -1.9618    3.8607    0.7478  1.0000E-10    477.5686  5.3397E-06
 2588.6687   11.0000    0.7478    0.7478   -3.6725   -1.9618    3.8260    0.7478  1.0000E-10    477.5686  5.3397E-06
 3088.6687   11.0000    0.7478    0.7478   -3.7814   -1.9618    3.7988    0.7478  1.0000E-10    477.5686  5.3397E-06
 3588.6687   11.0000    0.7478    0.7478   -3.8712   -1.9618    3.7763    0.7478  1.0000E-10    477.5686  5.3397E-06
 4088.6687   11.0000    0.7478    0.7478   -3.9476   -1.9618    3.7573    0.7478  1.0000E-10    477.5686  5.3397E-06
 4588.6685   11.0000    0.7478    0.7478   -4.0140   -1.9618    3.7406    0.7478  1.0000E-10    477.5686  5.3397E-06
 5088.6685   11.0000    0.7478    0.7478   -4.0728   -1.9618    3.7259    0.7478  1.0000E-10    477.5686  5.3397E-06
 5588.6685   11.0000    0.7478    0.7478   -4.1256   -1.9618    3.7127    0.7478  1.0000E-10    477.5686  5.3397E-06
 6088.6685   11.0000    0.7478    0.7478   -4.1734   -1.9618    3.7008    0.7478  1.0000E-10    477.5686  5.3397E-06
 6588.6685   11.0000    0.7478    0.7478   -4.2172   -1.9618    3.6899    0.7478  1.0000E-10    477.5686  5.3397E-06
 7088.6685   11.0000    0.7478    0.7478   -4.2575   -1.9618    3.6798    0.7478  1.0000E-10    477.5686  5.3397E-06
 7588.6685   11.0000    0.7478    0.7478   -4.2948   -1.9618    3.6704    0.7478  1.0000E-10    477.5686  5.3397E-06
 8088.6685   11.0000    0.7478    0.7478   -4.3297   -1.9618    3.6617    0.7478  1.0000E-10    477.5686  5.3397E-06
 8588.6689   11.0000    0.7478    0.7478   -4.3623   -1.9618    3.6536    0.7478  1.0000E-10    477.5686  5.3397E-06
 9088.6689   11.0000    0.7478    0.7478   -4.3929   -1.9618    3.6459    0.7478  1.0000E-10    477.5686  5.3397E-06
 9588.6689   11.0000    0.7478    0.7478   -4.4501   -1.9618    3.6316    0.7478  1.0000E-10    477.5686  5.3397E-06
10088.6689   11.0000    0.7478    0.7478   -4.6004   -1.9618    3.5940    0.7478  1.0000E-10    477.5686  5.3397E-06
10588.6689   11.0000    0.7478    0.7478   -4.7432   -1.9618    3.5584    0.7478  1.0000E-10    477.5686  5.3397E-06
11088.6689   11.0000    0.7478    0.7478   -4.8790   -1.9618    3.5244    0.7478  1.0000E-10    477.5686  5.3397E-06
11588.6689   11.0000    0.7478    0.7478   -5.0086   -1.9618    3.4920    0.7478  1.0000E-10    477.5686  5.3397E-06
12088.6689   11.0000    0.7478    0.7478   -5.1324   -1.9618    3.4610    0.7478  1.0000E-10    477.5686  5.3397E-06
12588.6689   11.0000    0.7478    0.7478   -5.2511   -1.9618    3.4314    0.7478  1.0000E-10    477.5686  5.3397E-06
13088.6689   11.0000    0.7478    0.7478   -5.3649   -1.9618    3.4029    0.7478  1.0000E-10    477.5686  5.3397E-06
13588.6689   11.0000    0.7478    0.7478   -5.4744   -1.9618    3.3756    0.7478  1.0000E-10    477.5686  5.3397E-06
13800.0000   11.0000    0.7478    0.7478   -5.5194   -1.9618    3.3643    0.7478  1.0000E-10    477.5686  5.3397E-06
